"time","cohort","age","catatrans","obs_proportion","mx","my","catatransT","OD_proportion","OC_proportion","SD_proportion","SC_proportion","sqdif_OD","sqdif_OC","sqdif_SD","sqdif_SC"
2002,1984,18,"pgg",0.207692307692308,"G","G","pgg02",0.207205407171538,0.21350033331933,0.240819812731362,0.350992203354904,2.37072117125363e-07,3.37331616841477e-05,0.00109743159011257,0.020534860096911
2003,1984,19,"pgg",0.156730769230769,"G","G","pgg03",0.169023331734516,0.175793942952548,0.21157427414325,0.362723898843428,0.00015110709290852,0.00036340459234673,0.00300781003108532,0.0424331694476176
2004,1984,20,"pgg",0.129807692307692,"G","G","pgg04",0.145267851146735,0.143372047901927,0.192945563644199,0.376637791224489,0.000239016511328416,0.000183991742686841,0.00398639079690526,0.0609250977312755
2005,1984,21,"pgg",0.116346153846154,"G","G","pgg05",0.130327296401504,0.116421154819079,0.180403902124973,0.392827508109859,0.000195472347153011,5.62514593978344e-09,0.00410339511455254,0.0764419392554923
2006,1984,22,"pgg",0.116346153846154,"G","G","pgg06",0.120848039880913,0.0946235673548527,0.17168380391327,0.411156832558536,2.02669778699585e-05,0.000471870763872061,0.00306225551495062,0.0869133362828552
2007,1984,23,"pgg",0.106730769230769,"G","G","pgg07",0.114791721635227,0.0773442353191673,0.165500425213991,0.431064672220695,6.497895366694e-05,0.000863568375337729,0.00345387246438625,0.105192480628679
2008,1984,24,"pgg",0.108653846153846,"G","G","pgg08",0.110901113443278,0.0638202369152623,0.161060614157659,0.451247622128554,5.05021027014975e-06,0.00201005251735803,0.00274646933260547,0.117370495336608
2009,1984,25,"pgg",0.110576923076923,"G","G","pgg09",0.108391144363404,0.0533007171587024,0.157846428303659,0.469150368621295,4.77762858447287e-06,0.00328056376438642,0.00223440612438039,0.128574915849563
2010,1984,26,"pgg",0.105769230769231,"G","G","pgg10",0.106766583145548,0.0451244518935187,0.155506694997668,0.480156003638043,9.94711762546381e-07,0.00367778920488401,0.00247381534787506,0.140165455699123
2000,1980,20,"pgi",NA,"G","I","pgi00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1980,21,"pgi",0.0448642266824085,"G","I","pgi01",0.0943905548996458,0.0295474118668709,0.0253652351726839,0.0433191027154663,0.00245285718668152,0.000234604816093472,0.000380210669896311,2.38740807321906e-06
2002,1980,22,"pgi",0.0484061393152302,"G","I","pgi02",0.0809144153766234,0.0288252451923696,0.021998208313499,0.0433272862195986,0.00105678801248375,0.000383411414650678,0.000697378819792195,2.5794748767007e-05
2003,1980,23,"pgi",0.0365997638724911,"G","I","pgi03",0.0832233640201417,0.0281123725437838,0.0205991095863113,0.043193992836664,0.002173760090728,7.20358115666174e-05,0.000256020937585847,4.34838556319359e-05
2004,1980,24,"pgi",0.050767414403778,"G","I","pgi04",0.0826336049876512,0.0274097507079642,0.0199458719157486,0.0427515044588355,0.00101545410232773,0.00054558045332674,0.000949967481341407,6.42548122454282e-05
2005,1980,25,"pgi",0.0377804014167651,"G","I","pgi05",0.0827053446005834,0.0267182286305139,0.019622394911886,0.0416834326064331,0.0020182505200693,0.000122371666752876,0.000329713200231231,1.52336524675215e-05
2006,1980,26,"pgi",0.0484061393152302,"G","I","pgi06",0.0826751109078252,0.0260385516866898,0.0194565198447119,0.0394069692515323,0.00117436241401408,0.000500308976320437,0.000838080467487811,8.09850618353561e-05
2007,1980,27,"pgi",0.0448642266824085,"G","I","pgi07",0.0826755421015549,0.0253713663865385,0.019369446863492,0.0348671321067031,0.00142969557372618,0.000379971602514305,0.000649983798015033,9.9941899955598e-05
2008,1980,28,"pgi",0.0413223140495868,"G","I","pgi08",0.0826735021276252,0.0247172254144391,0.0193229546256494,0.0261794298758322,0.00170992075546531,0.000275728968581109,0.000483971815063584,0.000229306941099746
2009,1980,29,"pgi",0.038961038961039,"G","I","pgi09",0.0826732242160197,0.0240765929109728,0.0192978064018757,0.010012424124558,0.00191075513976575,0.00022154673421733,0.000386642714675736,0.000838022300950923
2010,1980,30,"pgi",0.0318772136953955,"G","I","pgi10",0.0826730402292599,0.0234498499133092,0.019284065870347,-0.0194746157735275,0.00258021599325844,7.10204603156205e-05,0.000158587372143524,0.00263701038980535
2000,1981,19,"pgi",NA,"G","I","pgi00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1981,20,"pgi",0.0639834881320949,"G","I","pgi01",0.104453653250774,0.0449417308706112,0.0395807499353008,0.056191124871001,0.00163783426473315,0.000362588519605267,0.000595493631501274,6.07209251928461e-05
2002,1981,21,"pgi",0.043343653250774,"G","I","pgi02",0.0900907514568628,0.0426641274351149,0.0308371426535949,0.0564903596960784,0.00218529119068971,4.61755334147216e-07,0.000156412807317354,0.000172835890359009
2003,1981,22,"pgi",0.0402476780185759,"G","I","pgi03",0.0873575890173623,0.0403987504667445,0.0280562452323931,0.0567456835675165,0.00221934371431358,2.28228845956842e-08,0.000148631033380011,0.000272184187092878
2004,1981,23,"pgi",0.0371517027863777,"G","I","pgi04",0.0860843160370365,0.0381679111656576,0.0268592918478652,0.056856429711985,0.00239440063953855,1.03267947011872e-06,0.000105933722927212,0.000388276263212754
2005,1981,24,"pgi",0.0402476780185759,"G","I","pgi05",0.085400323856302,0.0359902280284276,0.0262810359242734,0.056637620023094,0.00203876142614713,1.81258804186136e-05,0.000195067091390341,0.000268630198911468
2006,1981,25,"pgi",0.0536635706914345,"G","I","pgi06",0.0850284148469837,0.0338807001967458,0.0259836471316005,0.0557621725028608,0.000983753448901889,0.000391361965009624,0.000766178168278251,4.40412956292178e-06
2007,1981,26,"pgi",0.04437564499484,"G","I","pgi07",0.0848260045972857,0.0318509096332884,0.0258239627567874,0.053666565607702,0.00163623159196717,0.000156868995876902,0.000344164913861676,8.63212058345028e-05
2008,1981,27,"pgi",0.0330237358101135,"G","I","pgi08",0.0847158354221419,0.0299093145093569,0.0257352664014296,0.0493977519931072,0.00267207316229987,9.69962003860636e-06,5.31217863213216e-05,0.000268108405960938
2009,1981,28,"pgi",0.0340557275541796,"G","I","pgi09",0.0846558714825547,0.0280615991519471,0.0256846281326654,0.0413659038632616,0.00256037456557228,3.59295753024496e-05,7.00753055248744e-05,5.34386776698646e-05
2010,1981,29,"pgi",0.0237358101135191,"G","I","pgi10",0.0846232337177203,0.0263110508004885,0.0256550782479063,0.0269465978450891,0.00370727835315744,6.63186459582267e-06,3.68359017167414e-06,1.03091578572004e-05
2000,1982,18,"pgi",NA,"G","I","pgi00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1982,19,"pgi",0.0680473372781065,"G","I","pgi01",0.178034171597633,0.0478262433913378,0.0582066116868768,0.0533855029585799,0.012097103723631,0.000408892637977514,9.6839880161883e-05,0.000214969385613249
2002,1982,20,"pgi",0.0552268244575937,"G","I","pgi02",0.134808309063609,0.0453056052180137,0.038371378140451,0.0533390912881657,0.00633321269209753,9.84305911998124e-05,0.000284106070550078,3.56353651895872e-06
2003,1982,21,"pgi",0.0384615384615385,"G","I","pgi03",0.139265523791656,0.0426901180949486,0.0345927805103351,0.0531082511297154,0.0101614434584346,1.7880885716091e-05,1.49672880849993e-05,0.000214526191984133
2004,1982,22,"pgi",0.0483234714003945,"G","I","pgi04",0.131797595087127,0.0400381994105309,0.0328846707442322,0.0525084270178917,0.00696792932526796,6.86457319460171e-05,0.000238356565700715,1.7513853520422e-05
2005,1982,23,"pgi",0.0443786982248521,"G","I","pgi05",0.131048872957236,0.0374007157725012,0.0319794473616653,0.0512094055546464,0.00751171918814193,4.8692239105317e-05,0.000153741421968238,4.66585626253064e-05
2006,1982,24,"pgi",0.0443786982248521,"G","I","pgi06",0.129429540542746,0.0348198631263868,0.0314704640692836,0.0486313860972896,0.00723364577898325,9.13713284396511e-05,0.000166622509014984,1.80853541403776e-05
2007,1982,25,"pgi",0.0355029585798817,"G","I","pgi07",0.128932530910825,0.0323288660773121,0.031174803249467,0.0437708484533564,0.00872908498594306,1.0074863214868e-05,1.87329285641965e-05,6.8358002959906e-05
2008,1982,26,"pgi",0.0207100591715976,"G","I","pgi08",0.128508873995538,0.0299523279458138,0.0309992099979174,0.034910362877739,0.0116205844774461,8.54195320948509e-05,0.000105866624726757,0.000201648625346651
2009,1982,27,"pgi",0.0473372781065089,"G","I","pgi09",0.128320091139055,0.0277070368425197,0.0308932256095488,0.0191371925111356,0.00655821600666425,0.000385346372082424,0.00027040686252278,0.00079524482758638
2010,1982,28,"pgi",0.0345167652859961,"G","I","pgi10",0.128196519779472,0.0256030402322064,0.0308284963929323,-0.00845218853002137,0.00877589640195789,7.94544943345575e-05,1.36033274275415e-05,0.00184633099204304
2000,1983,17,"pgi",NA,"G","I","pgi00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1983,18,"pgi",0.0946073793755913,"G","I","pgi01",0.0967183859981079,0.0591106756864405,0.0698317064432369,0.0342886944181646,4.45634896030874e-06,0.00126001597279537,0.000613833969250998,0.00363834375499329
2002,1983,19,"pgi",0.0775780510879849,"G","I","pgi02",0.0748956030902432,0.0570139982439369,0.0409446087811776,0.0339502542470199,7.19552726058853e-06,0.000422880269372799,0.00134200909524618,0.00190338465719651
2003,1983,20,"pgi",0.0491958372753075,"G","I","pgi03",0.0631654441990714,0.0536577910040522,0.0302296128552298,0.0336109347902572,0.000195149917604472,1.99090310774593e-05,0.000359717668752753,0.000242889185468527
2004,1983,21,"pgi",0.0454115421002838,"G","I","pgi04",0.0567105148103361,0.0493451292565407,0.024887240397982,0.0333301562091361,0.000127666784302506,1.54731079158687e-05,0.000421246960367109,0.000145959885050823
2005,1983,22,"pgi",0.043519394512772,"G","I","pgi05",0.053094258780496,0.044437536879942,0.0218472768016235,0.0332199862359634,9.16780257453383e-05,8.42985406392568e-07,0.000469680686085877,0.000106077810852393
2006,1983,23,"pgi",0.0387890255439924,"G","I","pgi06",0.0510414271589926,0.0392929086775903,0.0199928458584676,0.0334810797005942,0.000150121345335258,2.53898212324453e-07,0.000353296370770538,2.81742890764485e-05
2007,1983,24,"pgi",0.0406811731315043,"G","I","pgi07",0.0498650388772056,0.0342162329802332,0.0188146715676757,0.0344610024757709,8.43433900350659e-05,4.1795451159517e-05,0.000478143890640916,3.86905229864466e-05
2008,1983,25,"pgi",0.0425733207190161,"G","I","pgi08",0.049186410925932,0.029432593129934,0.0180469015321006,0.0367483216023787,4.37329620848074e-05,0.000172678721570463,0.000601545238132294,3.39306147088268e-05
2009,1983,26,"pgi",0.0359508041627247,"G","I","pgi09",0.0487931218161838,0.0250823650628338,0.0175382728642718,0.041323683248271,0.000164925122712347,0.000118122968468037,0.000339021308816506,2.8867829667901e-05
2010,1983,27,"pgi",0.0397350993377483,"G","I","pgi10",0.0485644751441885,0.0212321081512467,0.0171976258780295,0.0498014855726795,7.7957877131351e-05,0.000342360682847757,0.00050793770994753,0.000101332131830812
2000,1984,16,"pgi",NA,"G","I","pgi00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1984,17,"pgi",0.0855769230769231,"G","I","pgi01",0.0833272115384616,0.0685845514053254,0.0580431370192308,0.0337400384615385,5.06120200628693e-06,0.000288740695025714,0.000758109374670771,0.0026870626066287
2002,1984,18,"pgi",0.0990384615384615,"G","I","pgi02",0.0640940823688462,0.0666438970330832,0.0333922281973382,0.0340352375250962,0.00122110963554985,0.00104940780949312,0.00430942795187721,0.00422541913213176
2003,1984,19,"pgi",0.0740384615384615,"G","I","pgi03",0.0522833621686343,0.0622223180521546,0.0238375819284191,0.0346462784493423,0.000473284348591059,0.000139621246888993,0.00252012831362197,0.00155174408852669
2004,1984,20,"pgi",0.0557692307692308,"G","I","pgi04",0.04493516720457,0.0559065458330068,0.018959056236425,0.035782120711299,0.00011737693332311,1.88554267398215e-08,0.00135498894913562,0.000399484568467876
2005,1984,21,"pgi",0.0509615384615385,"G","I","pgi05",0.0403136606543846,0.0484965169663191,0.0161131207985336,0.0377731793403659,0.000113377301796079,6.07633097189357e-06,0.00121441221361523,0.000173932816309016
2006,1984,22,"pgi",0.0278846153846154,"G","I","pgi06",0.0373814772885173,0.0407996356550417,0.0143204549211536,0.041138384352977,9.01903860217826e-05,0.000166797748585522,0.00018398644907854,0.000175662391866706
2007,1984,23,"pgi",0.0403846153846154,"G","I","pgi07",0.035508098761433,0.0334650259698278,0.0131353859202096,0.046688418533658,2.37804143761742e-05,4.78807176692406e-05,0.000742520506403839,3.97379341418793e-05
2008,1984,24,"pgi",0.0317307692307692,"G","I","pgi08",0.0343046313166222,0.0269072888186899,0.0123264656167357,0.0556844378996698,6.62476603699117e-06,2.32659632857129e-05,0.000376526998745595,0.000573778242699467
2009,1984,25,"pgi",0.0326923076923077,"G","I","pgi09",0.03352823186284,0.0213152231455529,0.0117620273010449,0.070081824558194,6.98769218880146e-07,0.000129438052784006,0.000438076637256881,0.0013979759714644
2010,1984,26,"pgi",0.0326923076923077,"G","I","pgi10",0.0330257123488378,0.0167088148880507,0.0113620730670796,0.0929041901438121,1.11158664995952e-07,0.000255472042223734,0.000454978909167281,0.00362547078835379
2000,1980,20,"pga",NA,"G","A","pga00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1980,21,"pga",0.0247933884297521,"G","A","pga01",0.0922578512396694,0.0491442465873721,0.0238008500032757,0.0488145454545455,0.00455145374223072,0.000592964293012528,9.85132528032228e-07,0.000577015984809781
2002,1980,22,"pga",0.0236127508854782,"G","A","pga02",0.0790861978181818,0.048752118861035,0.0206414824402751,0.0478481972402597,0.00307730331459549,0.000631987822210451,8.82843617345956e-06,0.000587356860015496
2003,1980,23,"pga",0.00826446280991736,"G","A","pga03",0.0813429770128822,0.0483778164595782,0.0193286722605598,0.0463565298025711,0.00534046923811294,0.00160908114102276,0.000122416730767686,0.00145100556777282
2004,1980,24,"pga",0.0141676505312869,"G","A","pga04",0.0807665432675291,0.0480213272029967,0.0187157226187487,0.0440474725196358,0.0044354125136935,0.00114607142419267,2.0684959712749e-05,0.000892803762055418
2005,1980,25,"pga",0.0177095631641086,"G","A","pga05",0.0808366619626139,0.0476826238153278,0.018412195858755,0.0404626001153169,0.00398503060271625,0.000898384364801662,4.93692703586053e-07,0.000517700690503048
2006,1980,26,"pga",0.025974025974026,"G","A","pga06",0.0808071113838311,0.0473616649909256,0.0182565510336148,0.0348800147329226,0.00300666725555899,0.000457431102717209,5.95594194558742e-05,7.93166357735931e-05
2007,1980,27,"pga",0.00944510035419126,"G","A","pga07",0.0808075328349711,0.0470583964503711,0.0181748482245833,0.0261591515833358,0.00509259676957387,0.0014147600432189,7.62084978806135e-05,0.000279359508490469
2008,1980,28,"pga",0.0141676505312869,"G","A","pga08",0.0808055389531518,0.0467727519796242,0.0181312233667148,0.0124919948856173,0.00444060817332492,0.00106309264045637,1.57099096217418e-05,2.80782184286445e-06
2009,1980,29,"pga",0.0165289256198347,"G","A","pga09",0.080805267320809,0.0465046544467141,0.0181076261440669,-0.0089969600365263,0.0041314481024604,0.000898544318702605,2.49229534521113e-06,0.000651570838541617
2010,1980,30,"pga",0.012987012987013,"G","A","pga10",0.0808050874911308,0.046254016790947,0.0180947330513101,-0.0428958656243734,0.00459929122944608,0.00110669354209096,2.60888042552232e-05,0.00312289612189495
2000,1981,19,"pga",NA,"G","A","pga00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1981,20,"pga",0.022703818369453,"G","A","pga01",0.0696422910216718,0.0510144531242512,0.0367530407652714,0.0364728173374613,0.00220322021492309,0.000801492040219584,0.000197380649927164,0.000189585332581012
2002,1981,21,"pga",0.0196078431372549,"G","A","pga02",0.0600661263254902,0.050317868377355,0.0286340901292841,0.035706658126935,0.00163687267853944,0.000943105650247585,8.14731347611168e-05,0.000259171844071948
2003,1981,22,"pga",0.00825593395252838,"G","A","pga03",0.0582438473711657,0.0496904000910454,0.026051864263111,0.0346613925268986,0.00249879148794918,0.00171681498418391,0.000316695135619113,0.000697248242522781
2004,1981,23,"pga",0.0196078431372549,"G","A","pga04",0.0573949192132104,0.0491333760772102,0.024940423054756,0.0332325731278488,0.00142786311837005,0.000871757095388387,2.84364085765365e-05,0.00018563326731659
2005,1981,24,"pga",0.00928792569659443,"G","A","pga05",0.0569388817169163,0.0486478011279455,0.0244034786166828,0.0312751397966587,0.00227061360965065,0.00154919979397147,0.000228479940079992,0.000483437583882066
2006,1981,25,"pga",0.0144478844169247,"G","A","pga06",0.05669091915501,0.048234366916659,0.0241273357331319,0.0285868096020004,0.00178447398388309,0.00114152639970486,9.36917777828256e-05,0.000199909205389168
2007,1981,26,"pga",0.0113519091847265,"G","A","pga07",0.0565559663498516,0.0478934671513675,0.0239790594537113,0.0248842510510642,0.0020434067841879,0.00133528545862938,0.000159444923915523,0.000183124276387435
2008,1981,27,"pga",0.0113519091847265,"G","A","pga08",0.0564825133540185,0.0476252168032606,0.0238966997013184,0.0197687007837487,0.00203677143268532,0.0013157528455888,0.000157371769105173,7.08423808213701e-05
2009,1981,28,"pga",0.0175438596491228,"G","A","pga09",0.0564425336500869,0.0474294742268093,0.0238496791077416,0.0126760374046396,0.00151310683903328,0.000893149958686028,3.97633590446954e-05,2.3695693403886e-05
2010,1981,29,"pga",0.00928792569659443,"G","A","pga10",0.0564207731022635,0.0473058650528545,0.0238222403118386,0.00280383396196344,0.00222150530456609,0.00144536371289627,0.000211246301334901,4.20434456231099e-05
2000,1982,18,"pga",NA,"G","A","pga00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1982,19,"pga",0.0236686390532544,"G","A","pga01",0.064294349112426,0.0574986537197188,0.0421383840726865,0.0399507889546351,0.00165044831781188,0.00114446989233319,0.000341131481082836,0.000265108405411031
2002,1982,20,"pga",0.0236686390532544,"G","A","pga02",0.0486839824535503,0.0562054241979436,0.0277787664085102,0.0381095574048323,0.000625767405434726,0.00105864238755167,1.68931468764221e-05,0.00020854012283694
2003,1982,21,"pga",0.0207100591715976,"G","A","pga03",0.0502936381574102,0.0550323087187239,0.0250432696396807,0.0353898754041542,0.00087518814560981,0.00117801681397521,1.87767129607046e-05,0.000215497004621632
2004,1982,22,"pga",0.02465483234714,"G","A","pga04",0.0475967086243492,0.0539850578086723,0.023806692156876,0.0313709003992617,0.000526329687118771,0.000860262125624316,7.19341782341154e-07,4.51055700807295e-05
2005,1982,23,"pga",0.00591715976331361,"G","A","pga05",0.0473263189481682,0.0530681980306569,0.0231513602373445,0.0254291471002268,0.00171471846439662,0.00222322040968847,0.000297017665979088,0.000380717649835862
2006,1982,24,"pga",0.0305719921104536,"G","A","pga06",0.0467415215317397,0.0522850350648556,0.0227828843402018,0.0166403046684249,0.000261453681705836,0.000471456234339704,6.06701998565973e-05,0.000194091914982382
2007,1982,25,"pga",0.0128205128205128,"G","A","pga07",0.04656203401819,0.0516377013664502,0.0225688421752379,0.0036331266803869,0.0011384902527333,0.00150677412661086,9.50299252081938e-05,8.44080640877778e-05
2008,1982,26,"pga",0.0157790927021696,"G","A","pga08",0.0464090367291248,0.051127239257217,0.0224417223230435,-0.0156282095443273,0.000938193471094409,0.00124949146487711,4.43906334649459e-05,0.00098641863440281
2009,1982,27,"pga",0.0157790927021696,"G","A","pga09",0.0463408606549911,0.0507537088534305,0.0223649954576006,-0.0441686225366626,0.000934021660402108,0.00122322377492804,4.33741151039931e-05,0.00359372856235612
2010,1982,28,"pga",0.0167652859960552,"G","A","pga10",0.0462962347269347,0.0505163102291145,0.0223181350664619,-0.0864865317432626,0.00087207693294583,0.00113913163678055,3.08341327987158e-05,0.0106609378664733
2000,1983,17,"pga",NA,"G","A","pga00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1983,18,"pga",0.0387890255439924,"G","A","pga01",0.0335355156102176,0.0687460080966732,0.0250594823929133,0.0266247871333964,2.75993666242709e-05,0.000897420803661618,0.000188500355137344,0.00014796869610982
2002,1983,19,"pga",0.021759697256386,"G","A","pga02",0.025968823204087,0.0645605395464903,0.0146931924636651,0.0258625715171239,1.77167412436102e-05,0.00183191210074238,4.99354899855473e-05,1.68335771994258e-05
2003,1983,20,"pga",0.0245979186376537,"G","A","pga03",0.0219015828076962,0.0603920732119158,0.0108480587067708,0.0248295165079097,7.27022690791271e-06,0.00128122150168616,0.000189058648118901,5.36375735070906e-08
2004,1983,21,"pga",0.0151371807000946,"G","A","pga04",0.0196634418064287,0.0563286528005586,0.00893091969717763,0.0234219373433191,2.04870396027127e-05,0.00169673737380331,3.8517675636328e-05,6.86371926374522e-05
2005,1983,22,"pga",0.011352885525071,"G","A","pga05",0.0184095642805815,0.0524519129139444,0.00784001245606694,0.021492728229194,4.97967150584733e-05,0.00168913005231137,1.23402771989337e-05,0.000102816410064356
2006,1983,23,"pga",0.0151371807000946,"G","A","pga06",0.0176977785515534,0.0488298033996757,0.00717453996605033,0.0188314466020159,6.55666135689557e-06,0.00113519282437633,6.34036474594612e-05,1.36476005540982e-05
2007,1983,24,"pga",0.0122989593188269,"G","A","pga07",0.0172898851900129,0.0455119025443552,0.00675174580277322,0.0151345271419812,2.49093410516739e-05,0.00110309959770217,3.07715777926883e-05,8.04044487970828e-06
2008,1983,25,"pga",0.00851466414380322,"G","A","pga08",0.0170545820672549,0.0425278902292773,0.00647622740764507,0.00996044858479238,7.29301981392917e-05,0.00115689954874158,4.15522432731907e-06,2.09029264980635e-06
2009,1983,26,"pga",0.0198675496688742,"G","A","pga09",0.0169182155125075,0.0398888476423205,0.00629370328221292,0.00266185869179658,8.69857196591088e-06,0.000400852372541526,0.000184249305728677,0.000296035801998689
2010,1983,27,"pga",0.00946073793755913,"G","A","pga10",0.0168389360253781,0.0375904589803611,0.00617146028417195,-0.00771772326557735,5.44378070230948e-05,0.000791281205945854,1.08193474810722e-05,0.000295099529307665
2000,1984,16,"pga",NA,"G","A","pga00",NA,NA,NA,NA,NA,NA,NA,NA
2001,1984,17,"pga",0.0346153846153846,"G","A","pga01",0.0463283653846154,0.0747567018306213,0.0494573640902367,0.0240616153846154,0.00013719391850037,0.00161132534777426,0.00022028435473193,0.000111382044976331
2002,1984,18,"pga",0.0375,"G","A","pga02",0.0356351066134615,0.0698110922714775,0.0284528313346134,0.0233156648892308,3.47782734315489e-06,0.00104400668377593,8.1851260859954e-05,0.000201195362534601
2003,1984,19,"pga",0.0211538461538462,"G","A","pga03",0.0290685678947344,0.0644583512578427,0.0203115136260479,0.0222930861593452,6.26428202356891e-05,0.00187528016230206,7.0952408738702e-07,1.2978677901295e-06
2004,1984,20,"pga",0.0346153846153846,"G","A","pga04",0.02498310943612,0.0589198904772143,0.0161546221525118,0.0208787579223822,9.27807251290774e-05,0.000590709005187713,0.000340799750710612,0.000188694912902906
2005,1984,21,"pga",0.0115384615384615,"G","A","pga05",0.0224136385498231,0.0534230734553484,0.0137296590585552,0.0189049410843127,0.000118269475028447,0.00175432071542822,4.80134657206457e-06,5.4265020899443e-05
2006,1984,22,"pga",0.0230769230769231,"G","A","pga06",0.0207833996417817,0.0481681576758267,0.012202165309202,0.0161256527489993,5.26024974754273e-06,0.00062957005369722,0.000118260356506611,4.83201591718737e-05
2007,1984,23,"pga",0.0125,"G","A","pga07",0.0197418363480623,0.0433045086291555,0.0111923923702873,0.012178079454991,5.24441936921163e-05,0.000948917751883716,1.70983771328299e-06,1.0363283729886e-07
2008,1984,24,"pga",0.0182692307692308,"G","A","pga08",0.0190727310404168,0.0389214565074421,0.0105031280054815,0.00652433708657641,6.45612685795991e-07,0.000426514427942038,6.03123521371144e-05,0.000137942527616854
2009,1984,25,"pga",0.0201923076923077,"G","A","pga09",0.0186410675187996,0.0350527151956712,0.0100221817176137,-0.00163660874813923,2.40634607590552e-06,0.000220831711166024,0.000103431462341146,0.000476501592964014
2010,1984,26,"pga",0.0153846153846154,"G","A","pga10",0.0183616761023851,0.0316890503858539,0.00968138893513364,-0.0135023757267391,8.86289051728782e-06,0.000265834600709612,3.25267919340682e-05,0.000834458255467471
2000,1980,20,"pI",0.282172373081464,"I","I","pI00",0.282172373081464,0.282172373081464,0.282172373081464,0.282172373081464,0,0,0,0
2001,1980,21,"pI",0.290436835891381,"I","I","pI01",0.281559539551358,0.280256346045282,0.278422492817904,0.282225678866588,7.88063903085994e-05,0.000103642373506525,0.000144344439487203,6.74230996858133e-05
2002,1980,22,"pI",0.295159386068477,"I","I","pI02",0.27107722626399,0.278180225508172,0.274506066570421,0.281357431192444,0.000579950420848826,0.000288291893332627,0.00042655960628878,0.000190493958400055
2003,1980,23,"pI",0.264462809917355,"I","I","pI03",0.269452251692161,0.275950556856974,0.271725187148019,0.278475146292571,2.48945292241713e-05,0.000131968329748717,5.27421230404593e-05,0.000196345570692198
2004,1980,24,"pI",0.264462809917355,"I","I","pI04",0.268477116237642,0.273574106238709,0.269946751406402,0.271517929953316,1.61146552330952e-05,8.30157206555187e-05,3.00736142552857e-05,4.9774718721815e-05
2005,1980,25,"pI",0.256198347107438,"I","I","pI05",0.268216778441479,0.271057826773247,0.268860342985379,0.256689481836454,0.000144442691731068,0.0002208041359386,0.000160326139612992,2.41213322045147e-07
2006,1980,26,"pI",0.244391971664699,"I","I","pI06",0.268109585298076,0.268408825471281,0.268213116208512,0.227117848532459,0.000562525196462134,0.00057680926676675,0.000567446927377243,0.000298395329987784
2007,1980,27,"pI",0.264462809917355,"I","I","pI07",0.26807527811439,0.265634331015557,0.267833497591246,0.170527813156802,1.30499264745884e-05,1.37246168353049e-06,1.1361535394915e-05,0.0088237836164052
